I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: GeForce GTX TITAN X
major: 5 minor: 2 memoryClockRate (GHz) 1.076
pciBusID 0000:06:00.0
Total memory: 11.95GiB
Free memory: 11.84GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce GTX TITAN X, pci bus id: 0000:06:00.0)
#!/usr/bin/env python
#!/usr/bin/python
>>> arg.restore =  False
['slurm-6617425_16.out', 'job_might_be_cancelled.txt', 'extract_results.py', 'slurm-6617425_8.out', 'f2D_plot_original_func.py', 'get_data_shuffled_coords.py', 'make_to_matlab.py', 'pickle_file', '1', 'f2D_krls.py', 'scripts_for_plotting', 'slurm-6617425_20.out', 'h_add_data_and_mesh.npz', 'slurm-6617425_7.out', 'data', 'before_vs_after_shuffle.py', 'data_om', '.swo', 'slurm-6617425_24.out', 'param_counter.py', 'hp_cpu', 'pca_mnist.py', 'binary_tree_with_f4d_data_float32.py', '.swn', 'slurm-6617425_13.out', 'test_print.py', 'om_f_8D_single_relu', 'slurm-6617425_27.out', 'slurm-6617425_26.out', 'delete.py', 'slurm-6617425_15.out', 'get_sense_of_data.py', 'om_f_4D_conv_2nd', '.batch_main.py.swp', 'batch_main.py', 'binary_tree_workspace', 'slurm-6617425_14.out', 'os_walk_test', 'parser_test.py', 'unit_test_large_hp.py', 'f2D_krls_random.py', 'generate_product_func.py', '__pycache__', 'plot_graphs.py', 'slurm-6617425_4.out', 'h_gabor_data_and_mesh.npz', 'output.file', 'hp_gpu', 'slurm-6617425_21.out', 'my_tf_proj.egg-info', 'generate_f8d.py', 'om_f_4D_conv_2nd_noise_3_0_25std', 'slurm-6617425_10.out', 'generate_2D_data.py', 'slurm-6617425_2.out', 'slurm-6617425_3.out', 'slurm-6617425_9.out', 'slurm-6617425_1.out', 'binary_tree_with_f4d_data.py', 'extract_results_matplotlib.py', '.swp', 'binary_tree_with_f4d_data_hbf_lib_maker.py', 'slurm-6617425_22.out', 'slurm-6617425_18.out', 'generate_f4d.py', 'f2D_recursive_krls.py', 'om_f_4D_cos_x2_BT', 'slurm-6617425_17.out', 'slurm-6617425_6.out', 'slurm-6617425_23.out', 'krls_plot_errrors_script.py', 'slurm-6617425_19.out', 'local_config.py', 'krls_collect_data.py', 'get_arguments.py', 'krls.py', 'generate_general_D.py', 'slurm-6617425_12.out', 'slurm-6617425_28.out', 'slurm-6617425_25.out', 'old_main.py', 'slurm-6617425_5.out', 'get_new_data_set_with_noise.py', 'get_sense_norm.py', 'slurm-6617425_11.out']
(N_train,D) = (60000,8) 
 (N_test,D_out) = (60000,1) 
arg.beta1 0.99
arg.beta2 0.999
step 0, train error: 0.109219 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1500, train error: 0.0976539 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1550, train error: 0.0976573 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1600, train error: 0.0976775 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1650, train error: 0.0976922 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1700, train error: 0.0977057 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1750, train error: 0.097728 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1800, train error: 0.0977542 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1850, train error: 0.0977625 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1900, train error: 0.0977677 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 1950, train error: 0.0977578 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2000, train error: 0.0977612 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2050, train error: 0.0977692 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2100, train error: 0.0977755 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2150, train error: 0.0977744 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2200, train error: 0.0977705 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2250, train error: 0.0977742 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2300, train error: 0.0977721 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2350, train error: 0.0977933 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2400, train error: 0.0978015 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2450, train error: 0.0978034 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2500, train error: 0.0978221 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2550, train error: 0.0978406 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2600, train error: 0.0978312 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2650, train error: 0.0978521 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2700, train error: 0.097869 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2750, train error: 0.0978686 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2800, train error: 0.0978837 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2850, train error: 0.0978717 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2900, train error: 0.0978736 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 2950, train error: 0.0978926 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3000, train error: 0.0979208 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3050, train error: 0.0979284 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3100, train error: 0.0979354 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3150, train error: 0.0979427 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3200, train error: 0.0979664 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3250, train error: 0.0979785 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3300, train error: 0.0979777 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3350, train error: 0.097986 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3400, train error: 0.0979986 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3450, train error: 0.0980182 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3500, train error: 0.0980568 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3550, train error: 0.0980719 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3600, train error: 0.098036 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3650, train error: 0.0980478 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3700, train error: 0.098062 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3750, train error: 0.0980704 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3800, train error: 0.0980912 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3850, train error: 0.0980868 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3900, train error: 0.0980923 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 3950, train error: 0.0980989 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4000, train error: 0.0981064 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4050, train error: 0.098166 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4100, train error: 0.0981792 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4150, train error: 0.0981795 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4200, train error: 0.0981694 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4250, train error: 0.0982178 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4300, train error: 0.0982151 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4350, train error: 0.0981916 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4400, train error: 0.0981991 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4450, train error: 0.0982213 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4500, train error: 0.0982289 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4550, train error: 0.0982266 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4600, train error: 0.0982296 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4650, train error: 0.0982402 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4700, train error: 0.0982613 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4750, train error: 0.0982682 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4800, train error: 0.0982652 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4850, train error: 0.0982634 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4900, train error: 0.0982727 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 4950, train error: 0.0982808 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5000, train error: 0.0983019 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5050, train error: 0.0983208 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5100, train error: 0.0983235 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5150, train error: 0.0983401 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5200, train error: 0.0983565 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5250, train error: 0.0983508 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5300, train error: 0.0983768 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5350, train error: 0.0983748 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5400, train error: 0.0984178 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5450, train error: 0.0984348 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5500, train error: 0.0983882 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5550, train error: 0.0984034 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5600, train error: 0.0984339 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5650, train error: 0.0984295 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5700, train error: 0.0984242 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5750, train error: 0.0984638 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5800, train error: 0.0984838 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5850, train error: 0.098461 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5900, train error: 0.0984617 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 5950, train error: 0.0985104 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6000, train error: 0.0984974 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6050, train error: 0.0985514 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6100, train error: 0.0985128 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6150, train error: 0.0985581 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6200, train error: 0.0985516 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6250, train error: 0.0985597 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6300, train error: 0.0985622 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6350, train error: 0.0985629 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6400, train error: 0.0985757 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6450, train error: 0.0985886 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6500, train error: 0.0985743 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6550, train error: 0.0985688 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6600, train error: 0.0985759 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6650, train error: 0.0985554 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6700, train error: 0.0985797 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6750, train error: 0.0986 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6800, train error: 0.0986311 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6850, train error: 0.0986387 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6900, train error: 0.0986568 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 6950, train error: 0.0986733 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7000, train error: 0.0986809 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7050, train error: 0.0986875 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7100, train error: 0.0987031 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7150, train error: 0.0987016 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7200, train error: 0.0986872 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7250, train error: 0.0986889 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7300, train error: 0.098726 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7350, train error: 0.098735 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7400, train error: 0.0987429 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7450, train error: 0.0987605 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7500, train error: 0.0987606 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7550, train error: 0.0987475 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7600, train error: 0.0987907 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7650, train error: 0.0987736 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7700, train error: 0.0988226 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7750, train error: 0.0988535 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7800, train error: 0.0988678 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7850, train error: 0.0988163 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7900, train error: 0.0988335 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 7950, train error: 0.0988298 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8000, train error: 0.0988284 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8050, train error: 0.0988273 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8100, train error: 0.0988622 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8150, train error: 0.0989236 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8200, train error: 0.0988842 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8250, train error: 0.0989275 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8300, train error: 0.0989049 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8350, train error: 0.0989007 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8400, train error: 0.0989298 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8450, train error: 0.098891 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8500, train error: 0.0989179 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8550, train error: 0.0989457 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8600, train error: 0.0989063 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8650, train error: 0.0989069 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8700, train error: 0.0989824 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8750, train error: 0.0989742 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
step 8800, train error: 0.0989835 | batch_size(step.eval(),arg.batch_size): 7909,7909 log_learning_rate: -3.900889092998452 
