I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: GeForce GTX TITAN Black
major: 3 minor: 5 memoryClockRate (GHz) 0.98
pciBusID 0000:84:00.0
Total memory: 5.97GiB
Free memory: 5.89GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce GTX TITAN Black, pci bus id: 0000:84:00.0)
#!/usr/bin/env python
#!/usr/bin/python
>>> arg.restore =  False
['slurm-6617425_153.out', 'slurm-6617425_16.out', 'job_might_be_cancelled.txt', 'extract_results.py', 'slurm-6617425_8.out', 'f2D_plot_original_func.py', 'get_data_shuffled_coords.py', 'make_to_matlab.py', 'pickle_file', 'slurm-6617425_154.out', '1', 'f2D_krls.py', 'slurm-6617425_148.out', 'scripts_for_plotting', 'slurm-6617425_20.out', 'h_add_data_and_mesh.npz', 'slurm-6617425_7.out', 'data', 'before_vs_after_shuffle.py', 'slurm-6617425_155.out', 'data_om', '.swo', 'slurm-6617425_24.out', 'param_counter.py', 'hp_cpu', 'pca_mnist.py', 'slurm-6617425_157.out', 'slurm-6617425_156.out', 'binary_tree_with_f4d_data_float32.py', '.swn', 'slurm-6617425_13.out', 'test_print.py', 'om_f_8D_single_relu', 'slurm-6617425_27.out', 'slurm-6617425_26.out', 'delete.py', 'slurm-6617425_15.out', 'get_sense_of_data.py', 'om_f_4D_conv_2nd', 'batch_main.py', 'binary_tree_workspace', 'slurm-6617425_160.out', 'slurm-6617425_14.out', 'os_walk_test', 'parser_test.py', 'unit_test_large_hp.py', 'f2D_krls_random.py', 'generate_product_func.py', 'slurm-6617425_158.out', 'slurm-6617425_151.out', '__pycache__', 'plot_graphs.py', 'slurm-6617425_4.out', 'h_gabor_data_and_mesh.npz', 'output.file', 'hp_gpu', 'slurm-6617425_21.out', 'my_tf_proj.egg-info', 'generate_f8d.py', 'om_f_4D_conv_2nd_noise_3_0_25std', 'slurm-6617425_10.out', 'generate_2D_data.py', 'slurm-6617425_2.out', 'slurm-6617425_3.out', 'slurm-6617425_9.out', 'slurm-6617425_1.out', 'binary_tree_with_f4d_data.py', 'extract_results_matplotlib.py', '.swp', 'slurm-6617425_162.out', 'binary_tree_with_f4d_data_hbf_lib_maker.py', 'slurm-6617425_22.out', 'slurm-6617425_152.out', 'slurm-6617425_18.out', 'generate_f4d.py', 'f2D_recursive_krls.py', 'om_f_4D_cos_x2_BT', 'slurm-6617425_17.out', 'slurm-6617425_6.out', 'slurm-6617425_23.out', 'slurm-6617425_161.out', 'krls_plot_errrors_script.py', 'slurm-6617425_19.out', 'local_config.py', 'krls_collect_data.py', 'get_arguments.py', 'krls.py', 'generate_general_D.py', 'slurm-6617425_149.out', 'slurm-6617425_12.out', 'slurm-6617425_28.out', 'slurm-6617425_25.out', 'old_main.py', 'slurm-6617425_5.out', 'slurm-6617425_159.out', 'slurm-6617425_150.out', 'get_new_data_set_with_noise.py', 'get_sense_norm.py', 'slurm-6617425_11.out']
(N_train,D) = (60000,8) 
 (N_test,D_out) = (60000,1) 
arg.beta1 0.99
arg.beta2 0.999
step 0, train error: 0.103422 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 1850, train error: 0.11563 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 1900, train error: 0.114685 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 1950, train error: 0.114996 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2000, train error: 0.115368 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2050, train error: 0.115028 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2100, train error: 0.117023 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2150, train error: 0.117304 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2200, train error: 0.115481 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2250, train error: 0.117964 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2300, train error: 0.11957 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2350, train error: 0.119592 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2400, train error: 0.118411 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2450, train error: 0.12089 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2500, train error: 0.125135 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2550, train error: 0.118732 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2600, train error: 0.120717 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2650, train error: 0.123059 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2700, train error: 0.128243 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2750, train error: 0.123774 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2800, train error: 0.125644 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2850, train error: 0.123143 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2900, train error: 0.127515 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 2950, train error: 0.123127 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3000, train error: 0.126484 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3050, train error: 0.125112 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3100, train error: 0.126061 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3150, train error: 0.126923 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3200, train error: 0.131636 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3250, train error: 0.126328 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3300, train error: 0.12713 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3350, train error: 0.127312 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3400, train error: 0.130704 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3450, train error: 0.12607 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3500, train error: 0.129922 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3550, train error: 0.129962 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3600, train error: 0.12707 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3650, train error: 0.130375 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3700, train error: 0.131215 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3750, train error: 0.129637 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3800, train error: 0.130322 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3850, train error: 0.132375 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3900, train error: 0.129668 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 3950, train error: 0.135551 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4000, train error: 0.130779 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4050, train error: 0.127141 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4100, train error: 0.128753 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4150, train error: 0.128807 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4200, train error: 0.129465 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4250, train error: 0.134147 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4300, train error: 0.129963 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4350, train error: 0.132084 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4400, train error: 0.130224 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4450, train error: 0.131053 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4500, train error: 0.1339 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4550, train error: 0.131539 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4600, train error: 0.134842 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4650, train error: 0.130509 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4700, train error: 0.134205 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4750, train error: 0.134044 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4800, train error: 0.130163 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4850, train error: 0.138325 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4900, train error: 0.134168 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 4950, train error: 0.133356 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5000, train error: 0.13077 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5050, train error: 0.133343 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5100, train error: 0.139406 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5150, train error: 0.136091 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5200, train error: 0.13257 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5250, train error: 0.132946 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5300, train error: 0.138005 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5350, train error: 0.135572 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5400, train error: 0.133762 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5450, train error: 0.130882 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5500, train error: 0.133934 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5550, train error: 0.135024 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5600, train error: 0.13636 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5650, train error: 0.135939 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5700, train error: 0.136463 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5750, train error: 0.135465 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5800, train error: 0.137204 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5850, train error: 0.139497 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5900, train error: 0.139394 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 5950, train error: 0.134921 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6000, train error: 0.133949 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6050, train error: 0.136819 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6100, train error: 0.136171 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6150, train error: 0.134965 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6200, train error: 0.135499 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6250, train error: 0.134714 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6300, train error: 0.136679 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6350, train error: 0.136978 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6400, train error: 0.134024 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6450, train error: 0.136682 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6500, train error: 0.134855 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6550, train error: 0.138085 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6600, train error: 0.134899 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6650, train error: 0.137298 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6700, train error: 0.137409 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6750, train error: 0.138613 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6800, train error: 0.13775 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6850, train error: 0.138064 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6900, train error: 0.141156 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 6950, train error: 0.139065 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7000, train error: 0.136401 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7050, train error: 0.137458 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7100, train error: 0.135993 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7150, train error: 0.140665 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7200, train error: 0.136345 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7250, train error: 0.139452 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7300, train error: 0.135163 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7350, train error: 0.135644 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7400, train error: 0.13277 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7450, train error: 0.13687 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7500, train error: 0.140438 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7550, train error: 0.136779 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7600, train error: 0.14133 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7650, train error: 0.140107 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7700, train error: 0.13697 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7750, train error: 0.139193 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7800, train error: 0.139472 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7850, train error: 0.138796 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7900, train error: 0.137484 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 7950, train error: 0.137111 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8000, train error: 0.1387 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8050, train error: 0.13913 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8100, train error: 0.141057 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8150, train error: 0.13909 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8200, train error: 0.139156 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8250, train error: 0.13955 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8300, train error: 0.138292 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8350, train error: 0.135521 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8400, train error: 0.138454 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8450, train error: 0.138441 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8500, train error: 0.138674 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8550, train error: 0.139639 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
step 8600, train error: 0.140948 | batch_size(step.eval(),arg.batch_size): 3724,3724 log_learning_rate: -2.432677446367072 
